coin,date,open,high,low,close,volume,market_cap,circulating_supply,ret,rv_7d,rv_30d,range_abs,range_pct,group
USDT,2025-07-09,1.0,1.011,0.9795,1.0,170469149.19,439545392,440593884.884321,0.0,,,0.03149999999999986,0.032159264931087145,Stable_Bottom5
USDT,2025-07-10,1.0,1.006,0.9743,1.0,375730280.82,439545392,440593884.884321,0.0,,,0.03169999999999995,0.03253617982141019,Stable_Bottom5
USDT,2025-07-11,1.0,1.011,0.992,1.0,129856270.08,439545392,440593884.884321,0.0,,,0.018999999999999906,0.01915322580645152,Stable_Bottom5
USDT,2025-07-12,1.0,1.005,0.994,1.0,198394395.84,439545392,440593884.884321,0.0,,,0.010999999999999899,0.011066398390341951,Stable_Bottom5
USDT,2025-07-13,1.0,1.009,0.9908,1.0,259530187.92000002,439545392,440593884.884321,0.0,,,0.018199999999999883,0.01836899475171567,Stable_Bottom5
USDT,2025-07-14,1.0,1.011,0.9896,1.0,181139.67,439545392,440593884.884321,0.0,,,0.021399999999999864,0.021624898949070194,Stable_Bottom5
USDT,2025-07-15,1.0,1.021,0.9859,1.0,227663969.7,439545392,440593884.884321,0.0,0.0,,0.03509999999999991,0.0356019880312404,Stable_Bottom5
USDT,2025-07-16,1.0,1.013,0.9932,1.001,960372823.02,439545392,440593884.884321,0.0009999999999998899,0.007221001117770697,,0.01979999999999993,0.019935561820378502,Stable_Bottom5
USDT,2025-07-17,1.001,1.014,0.978,1.001,838187446.17,439545392,440593884.884321,0.0,0.007221001117770697,,0.03600000000000003,0.036809815950920276,Stable_Bottom5
USDT,2025-07-18,1.001,1.019,0.9763,1.001,634047872.1899999,439545392,440593884.884321,0.0,0.007221001117770697,,0.04269999999999996,0.043736556386356616,Stable_Bottom5
USDT,2025-07-19,1.001,1.013,0.9901,1.001,685169891.73,439545392,440593884.884321,0.0,0.007221001117770697,,0.02289999999999992,0.023128976871023048,Stable_Bottom5
USDT,2025-07-20,1.001,1.019,0.9846,1.001,80672204.91,439545392,440593884.884321,0.0,0.007221001117770697,,0.034399999999999875,0.03493804590696717,Stable_Bottom5
USDT,2025-07-21,1.001,1.014,0.9886,1.0,169943007.51,439545392,440593884.884321,-0.0009990009990008542,0.011024752767469127,,0.025399999999999978,0.025692899049160407,Stable_Bottom5
USDT,2025-07-22,1.001,1.022,0.9867,1.001,238862521.44,439545392,440593884.884321,0.0009999999999998899,0.013178416715898426,,0.0353,0.03577581838451403,Stable_Bottom5
USDT,2025-07-23,1.001,1.022,0.9825,1.001,282908545.40999997,439545392,440593884.884321,0.0,0.011024752767469127,,0.03949999999999998,0.0402035623409669,Stable_Bottom5
USDT,2025-07-24,1.0,1.016,0.9682,1.001,245408079.14999998,439545392,440593884.884321,0.0,0.011024752767469127,,0.047800000000000065,0.049369964883288646,Stable_Bottom5
USDT,2025-07-25,1.0,1.012,0.9911,1.0,733327683.39,439545392,440593884.884321,-0.0009990009990008542,0.013175782613385251,,0.02090000000000003,0.021087680355160964,Stable_Bottom5
USDT,2025-07-26,1.0,1.012,0.9894,1.0,550639065.96,439545392,440593884.884321,0.0,0.013175782613385251,,0.022600000000000064,0.022842126541338253,Stable_Bottom5
USDT,2025-07-27,1.0,1.007,0.9863,1.0,352893.09,439545392,440593884.884321,0.0,0.013175782613385251,,0.02069999999999994,0.02098752914934598,Stable_Bottom5
USDT,2025-07-28,1.0,1.007,0.9894,1.0,338220541.77,439545392,440593884.884321,0.0,0.011024752767469127,,0.01759999999999995,0.017788558722458006,Stable_Bottom5
USDT,2025-07-29,1.0,1.011,0.9908,0.9999,874043089.89,439545392,440593884.884321,-9.999999999998899e-05,0.007129081100747107,,0.020199999999999885,0.02038756560355257,Stable_Bottom5
USDT,2025-07-30,0.9999,1.013,0.9901,1.0,261299.61000000002,439545392,440593884.884321,0.00010001000100001711,0.00729764959783519,,0.02289999999999992,0.023128976871023048,Stable_Bottom5
USDT,2025-07-31,1.0,1.008,0.9936,1.0,155826544.38,439545392,440593884.884321,0.0,0.00729764959783519,,0.014399999999999968,0.014492753623188373,Stable_Bottom5
USDT,2025-08-01,1.0,1.014,0.9855,0.9996,100743.15,439545392,440593884.884321,-0.00039999999999995595,0.003091878882545818,,0.02849999999999997,0.02891933028919327,Stable_Bottom5
USDT,2025-08-02,0.9997,1.016,0.9857,0.9998,819209.4,439545392,440593884.884321,0.0002000800320127727,0.0036108304733643306,,0.030299999999999994,0.030739575935883123,Stable_Bottom5
USDT,2025-08-03,0.9999,1.007,0.9909,1.0,25147445.220000003,439545392,440593884.884321,0.0002000400080015563,0.003977399862387485,,0.016099999999999892,0.016247855484912598,Stable_Bottom5
USDT,2025-08-04,1.0,1.008,0.9834,1.0,59003199.3,439545392,440593884.884321,0.0,0.003977399862387485,,0.024599999999999955,0.02501525320317262,Stable_Bottom5
USDT,2025-08-05,1.0,1.012,0.9942,0.9999,133826688.96000001,439545392,440593884.884321,-9.999999999998899e-05,0.003977399862387485,,0.017800000000000038,0.017903842285254514,Stable_Bottom5
USDT,2025-08-06,0.9999,1.01,0.9811,1.0,72663928.08000001,439545392,440593884.884321,0.00010001000100001711,0.003977399862387485,,0.028900000000000037,0.029456732239323248,Stable_Bottom5
USDT,2025-08-07,1.0,1.0,1.0,1.0,15607908.530000001,439545392,440593884.884321,0.0,0.003977399862387485,0.007336167186005785,0.0,0.0,Stable_Bottom5
USDX,2025-07-08,0.7266,0.7328,0.6605,0.7008,51859.07,677751205,678057376.1455417,,,,0.07230000000000003,0.10946252838758522,Other
USDX,2025-07-09,0.7008,0.7008,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,,,0.0,0.0,Other
USDX,2025-07-10,0.7008,0.7015,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,,,0.0007000000000000339,0.000998858447488633,Other
USDX,2025-07-11,0.7008,0.7008,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,,,0.0,0.0,Other
USDX,2025-07-12,0.7008,0.7008,0.7007,0.7008,0.0,677751205,678057376.1455417,0.0,,,9.999999999998899e-05,0.00014271442842869842,Other
USDX,2025-07-13,0.7008,0.7008,0.7007,0.7008,0.0,677751205,678057376.1455417,0.0,,,9.999999999998899e-05,0.00014271442842869842,Other
USDX,2025-07-14,0.7008,0.7008,0.7007,0.7008,0.0,677751205,678057376.1455417,0.0,,,9.999999999998899e-05,0.00014271442842869842,Other
USDX,2025-07-15,0.7008,0.7008,0.7007,0.7008,0.0,677751205,678057376.1455417,0.0,0.0,,9.999999999998899e-05,0.00014271442842869842,Other
USDX,2025-07-16,0.7008,0.7008,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,0.0,,0.0,0.0,Other
USDX,2025-07-17,0.7008,0.7015,0.7008,0.7015,0.0,677751205,678057376.1455417,0.0009988584474887041,0.007212757965811429,,0.0007000000000000339,0.000998858447488633,Other
USDX,2025-07-18,0.7015,0.7015,0.7008,0.7015,0.0,677751205,678057376.1455417,0.0,0.007212757965811429,,0.0007000000000000339,0.000998858447488633,Other
USDX,2025-07-19,0.7015,0.7015,0.7008,0.7008,0.0,677751205,678057376.1455417,-0.0009978617248753707,0.011012173707095762,,0.0007000000000000339,0.000998858447488633,Other
USDX,2025-07-20,0.7008,0.7015,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,0.011012173707095762,,0.0007000000000000339,0.000998858447488633,Other
USDX,2025-07-21,0.7008,0.7008,0.7008,0.7008,0.0,677751205,678057376.1455417,0.0,0.011012173707095762,,0.0,0.0,Other
USDX,2025-07-22,0.7008,0.75,0.6602,0.7086,98723.66,677751205,678057376.1455417,0.011130136986301498,0.0811204638323227,,0.08979999999999999,0.13601938806422295,Other
USDX,2025-07-23,0.7086,0.7506,0.6601,0.7165,145019.59,677751205,678057376.1455417,0.01114874400225796,0.10442535814141853,,0.09050000000000002,0.13710043932737467,Other
USDX,2025-07-24,0.7165,0.7306,0.6601,0.7084,114376.96,677751205,678057376.1455417,-0.011304954640614095,0.14855161140123072,,0.07050000000000001,0.1068019996970156,Other
USDX,2025-07-25,0.7084,5.519,0.65,0.7234,118255.84,677751205,678057376.1455417,0.02117447769621683,0.20438874204620922,,4.869,7.49076923076923,Other
USDX,2025-07-26,0.7234,0.7766,0.6501,0.6933,154777.22,677751205,678057376.1455417,-0.041609068288636974,0.39330757017137413,,0.12649999999999995,0.1945854483925549,Other
USDX,2025-07-27,0.6933,0.7598,0.6501,0.7351,137465.67,677751205,678057376.1455417,0.06029136016154624,0.5951022351353042,,0.10970000000000002,0.16874327026611294,Other
USDX,2025-07-28,0.7351,0.7598,0.6501,0.6811,140684.81,677751205,678057376.1455417,-0.07345939327982576,0.8369137316956166,,0.10970000000000002,0.16874327026611294,Other
USDX,2025-07-29,0.6811,0.7597,0.65,0.7027,144615.63,677751205,678057376.1455417,0.031713404786374966,0.87091030057953,,0.10970000000000002,0.16876923076923078,Other
USDX,2025-07-30,0.7027,0.7597,0.6501,0.6614,138653.93,677751205,678057376.1455417,-0.058773302974242214,0.9571237006051899,,0.10960000000000003,0.1685894477772651,Other
USDX,2025-07-31,0.6614,0.7598,0.6501,0.6922,131132.14,677751205,678057376.1455417,0.04656788630178421,1.0409210712395742,,0.10970000000000002,0.16874327026611294,Other
USDX,2025-08-01,0.6922,0.6998,0.65,0.685,145155.49,677751205,678057376.1455417,-0.01040161802947126,1.0229482012517987,,0.049799999999999955,0.07661538461538454,Other
USDX,2025-08-02,0.685,0.6998,0.6501,0.6791,128616.63,677751205,678057376.1455417,-0.00861313868613145,0.9809918344353336,,0.049699999999999966,0.07644977695739112,Other
USDX,2025-08-03,0.6791,0.7303,0.6501,0.7297,141314.04,677751205,678057376.1455417,0.07451038138712995,1.0393856869072353,,0.08019999999999994,0.12336563605599128,Other
USDX,2025-08-04,0.7297,0.7304,0.6501,0.6822,148353.7,677751205,678057376.1455417,-0.06509524462107719,1.0044853892214813,,0.08030000000000004,0.12351945854483931,Other
USDX,2025-08-05,0.6822,0.6986,0.65,0.6637,152942.9,677751205,678057376.1455417,-0.02711814717091776,0.9862036157780345,,0.04859999999999998,0.07476923076923073,Other
USDX,2025-08-06,0.6637,0.6985,0.65,0.6601,138450.53,677751205,678057376.1455417,-0.005424137411480956,0.8859350625175447,,0.04849999999999999,0.0746153846153846,Other
USDX,2025-08-07,0.6601,0.6988,0.6503,0.6539,4987.15,677751205,678057376.1455417,-0.009392516285411268,0.7971301617227313,0.6035542644368304,0.04849999999999999,0.07458096263263107,Other
USDY,2025-07-08,1.096,1.098,1.096,1.096,5755.808,677419966,627771536.3617308,,,,0.0020000000000000018,0.0018248175182481766,Other
USDY,2025-07-09,1.096,1.098,1.096,1.097,652.4229999999999,677419966,627771536.3617308,0.0009124087591239061,,,0.0020000000000000018,0.0018248175182481766,Other
USDY,2025-07-10,1.097,1.099,1.097,1.098,3071.263,677419966,627771536.3617308,0.0009115770282590585,,,0.0020000000000000018,0.0018231540565177774,Other
USDY,2025-07-11,1.098,1.098,1.097,1.097,12364.145,677419966,627771536.3617308,-0.0009107468123862317,,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-12,1.097,1.098,1.097,1.097,106132.02,677419966,627771536.3617308,0.0,,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-13,1.097,1.098,1.097,1.097,6789.976,677419966,627771536.3617308,0.0,,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-14,1.097,1.098,1.097,1.097,40330.351,677419966,627771536.3617308,0.0,,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-15,1.097,1.098,1.097,1.097,58502.252,677419966,627771536.3617308,0.0,0.01201685739130317,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-16,1.097,1.098,1.097,1.097,14196.925,677419966,627771536.3617308,0.0,0.01005035490860374,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-17,1.097,1.098,1.097,1.098,1331.824,677419966,627771536.3617308,0.0009115770282590585,0.01005035490860374,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-18,1.098,1.099,1.097,1.099,647499.0869999999,677419966,627771536.3617308,0.0009107468123861207,0.008494100816989055,,0.0020000000000000018,0.0018231540565177774,Other
USDY,2025-07-19,1.099,1.099,1.097,1.097,103689.825,677419966,627771536.3617308,-0.0018198362147406888,0.0173918847008899,,0.0020000000000000018,0.0018231540565177774,Other
USDY,2025-07-20,1.097,1.098,1.097,1.097,4726.946,677419966,627771536.3617308,0.0,0.0173918847008899,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-21,1.097,1.098,1.097,1.098,96992.159,677419966,627771536.3617308,0.0009115770282590585,0.01859482532789393,,0.001000000000000112,0.0009115770282589899,Other
USDY,2025-07-22,1.098,1.099,1.097,1.097,776704.993,677419966,627771536.3617308,-0.0009107468123862317,0.020086992092935286,,0.0020000000000000018,0.0018231540565177774,Other
USDY,2025-07-23,1.097,1.099,1.095,1.098,408423.79199999996,677419966,627771536.3617308,0.0009115770282590585,0.021136791924588103,,0.0040000000000000036,0.0036529680365296837,Other
USDY,2025-07-24,1.098,1.1,1.097,1.098,757587.842,677419966,627771536.3617308,0.0,0.020086992092935286,,0.0030000000000001137,0.0027347310847767674,Other
USDY,2025-07-25,1.098,1.099,1.098,1.099,1359.408,677419966,627771536.3617308,0.0009107468123861207,0.020086992092935286,,0.0009999999999998899,0.0009107468123860563,Other
USDY,2025-07-26,1.099,1.1,1.098,1.099,6196.3279999999995,677419966,627771536.3617308,0.0,0.013158004653052021,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-07-27,1.099,1.1,1.098,1.099,30459.458000000002,677419966,627771536.3617308,0.0,0.013158004653052021,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-07-28,1.099,1.101,1.098,1.098,5343.747,677419966,627771536.3617308,-0.0009099181073702889,0.014206879832134004,,0.0029999999999998916,0.002732240437158371,Other
USDY,2025-07-29,1.098,1.1,1.098,1.098,9559.955,677419966,627771536.3617308,0.0,0.012005914056412676,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-07-30,1.098,1.1,1.098,1.098,10259.019,677419966,627771536.3617308,0.0,0.010041205741043571,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-07-31,1.098,1.1,1.098,1.098,16318.601999999999,677419966,627771536.3617308,0.0,0.010041205741043571,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-08-01,1.098,1.1,1.098,1.1,297.407,677419966,627771536.3617308,0.0018214936247722413,0.015651859310728135,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-08-02,1.1,1.1,1.098,1.099,2748.59,677419966,627771536.3617308,-0.0009090909090909705,0.017391884678396835,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-08-03,1.099,1.101,1.097,1.101,4472.883,677419966,627771536.3617308,0.0018198362147405778,0.02179646710486173,,0.0040000000000000036,0.003646308113035555,Other
USDY,2025-08-04,1.101,1.101,1.098,1.1,3365.9,677419966,627771536.3617308,-0.0009082652134422275,0.021791071131409344,,0.0029999999999998916,0.002732240437158371,Other
USDY,2025-08-05,1.1,1.1,1.098,1.1,470.74,677419966,627771536.3617308,0.0,0.021791071131409344,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-08-06,1.1,1.1,1.098,1.098,137.44,677419966,627771536.3617308,-0.0018181818181818299,0.026549286061412984,,0.0020000000000000018,0.0018214936247723148,Other
USDY,2025-08-07,1.098,1.099,1.098,1.098,0.0,677419966,627771536.3617308,0.0,0.026549286061412984,0.017046926073194878,0.0009999999999998899,0.0009107468123860563,Other
VENOM,2025-07-08,0.2276,0.2321,0.2212,0.2293,894366.5800000001,378837635,2093874861.605581,,,,0.010899999999999993,0.04927667269439418,Other
VENOM,2025-07-09,0.2293,0.2294,0.2213,0.228,773204.55,378837635,2093874861.605581,-0.0056694286960313756,,,0.008099999999999996,0.03660189787618615,Other
VENOM,2025-07-10,0.228,0.2295,0.2206,0.2274,1041825.3400000001,378837635,2093874861.605581,-0.0026315789473685403,,,0.008900000000000019,0.040344514959202264,Other
VENOM,2025-07-11,0.2274,0.2384,0.2204,0.2222,1296463.96,378837635,2093874861.605581,-0.022867194371152033,,,0.017999999999999988,0.08166969147005439,Other
VENOM,2025-07-12,0.2222,0.2284,0.22,0.2235,669112.15,378837635,2093874861.605581,0.005850585058505775,,,0.00839999999999999,0.03818181818181814,Other
VENOM,2025-07-13,0.2235,0.2252,0.2205,0.2225,418506.02,378837635,2093874861.605581,-0.004474272930648726,,,0.00470000000000001,0.021315192743764217,Other
VENOM,2025-07-14,0.2225,0.2275,0.2205,0.2234,468514.83,378837635,2093874861.605581,0.004044943820224578,,,0.007000000000000006,0.03174603174603177,Other
VENOM,2025-07-15,0.2234,0.2438,0.2216,0.2324,2019589.6500000001,378837635,2093874861.605581,0.040286481647269445,0.36793710921440337,,0.022199999999999998,0.10018050541516245,Other
VENOM,2025-07-16,0.2324,0.2341,0.2225,0.2226,760500.18,378837635,2093874861.605581,-0.04216867469879515,0.4891241106971915,,0.0116,0.05213483146067415,Other
VENOM,2025-07-17,0.2226,0.2263,0.2139,0.2235,1117679.78,378837635,2093874861.605581,0.0040431266846361336,0.4919105383464412,,0.012399999999999994,0.057971014492753596,Other
VENOM,2025-07-18,0.2235,0.2256,0.2118,0.2132,982552.7899999999,378837635,2093874861.605581,-0.04608501118568231,0.573159907413929,,0.013800000000000007,0.06515580736543913,Other
VENOM,2025-07-19,0.2132,0.2292,0.2103,0.2217,1107131.05,378837635,2093874861.605581,0.039868667917448475,0.6601770848895158,,0.0189,0.0898716119828816,Other
VENOM,2025-07-20,0.2217,0.2285,0.2195,0.2201,660885.89,378837635,2093874861.605581,-0.007216959855660843,0.6614418081889569,,0.009000000000000008,0.041002277904328054,Other
VENOM,2025-07-21,0.2201,0.221,0.2112,0.2126,1015494.06,378837635,2093874861.605581,-0.03407542026351651,0.6998058808094196,,0.009800000000000003,0.046401515151515166,Other
VENOM,2025-07-22,0.2126,0.2127,0.2092,0.2103,362771.44,378837635,2093874861.605581,-0.010818438381938078,0.5789112896583504,,0.003500000000000003,0.016730401529636726,Other
VENOM,2025-07-23,0.2103,0.2202,0.2057,0.2103,20685419.68,378837635,2093874861.605581,0.0,0.5312292293980684,,0.014500000000000013,0.07049100631988339,Other
VENOM,2025-07-24,0.2103,0.2126,0.1906,0.2031,3636445.03,378837635,2093874861.605581,-0.034236804564907186,0.5510574733093019,,0.02200000000000002,0.11542497376705152,Other
VENOM,2025-07-25,0.2031,0.2049,0.1789,0.1891,1258647.42,378837635,2093874861.605581,-0.06893156080748408,0.6497886062209113,,0.025999999999999995,0.14533258803801002,Other
VENOM,2025-07-26,0.1891,0.1982,0.1867,0.1886,752349.15,378837635,2093874861.605581,-0.0026441036488630276,0.4743104747422176,,0.011499999999999982,0.0615961435457953,Other
VENOM,2025-07-27,0.1886,0.1949,0.1824,0.186,752540.39,378837635,2093874861.605581,-0.01378579003181335,0.46363532597451407,,0.012499999999999983,0.06853070175438587,Other
VENOM,2025-07-28,0.186,0.1904,0.1839,0.1848,416280.05,378837635,2093874861.605581,-0.006451612903225823,0.46818792612188176,,0.006500000000000006,0.035345296356715634,Other
VENOM,2025-07-29,0.1848,0.1921,0.1815,0.182,420706.82,378837635,2093874861.605581,-0.015151515151515138,0.4642998658659707,,0.010599999999999998,0.0584022038567493,Other
VENOM,2025-07-30,0.182,0.1854,0.1805,0.1809,373168.12,378837635,2093874861.605581,-0.0060439560439560225,0.450162135119179,,0.0049000000000000155,0.02714681440443222,Other
VENOM,2025-07-31,0.1809,0.1837,0.1802,0.1805,395057.79,378837635,2093874861.605581,-0.002211166390270969,0.4524221599739804,,0.003500000000000003,0.019422863485016664,Other
VENOM,2025-08-01,0.1805,0.1865,0.1737,0.1808,1559943.93,378837635,2093874861.605581,0.0016620498614958734,0.11774868757855558,,0.012800000000000006,0.07369027058146232,Other
VENOM,2025-08-02,0.1808,0.1863,0.1779,0.1835,1133971.15,378837635,2093874861.605581,0.014933628318584136,0.19482042589359838,,0.00839999999999999,0.04721753794266437,Other
VENOM,2025-08-03,0.1835,0.1883,0.1816,0.1837,1147042.45,378837635,2093874861.605581,0.0010899182561308063,0.17758486628721173,,0.006699999999999984,0.03689427312775321,Other
VENOM,2025-08-04,0.1837,0.2014,0.181,0.184,26921223.33,378837635,2093874861.605581,0.0016330974414806576,0.17409483725755323,,0.0204,0.112707182320442,Other
VENOM,2025-08-05,0.184,0.19,0.1809,0.1832,25291761.23,378837635,2093874861.605581,-0.004347826086956497,0.1313272513979432,,0.009099999999999997,0.050304035378662224,Other
